0,2016-11-07,8,2016-11-07 rev. 008,11/13/2016 02:25:21,11/15/2016 16:45:25,Symantec Endpoint Protection,Windows Server 2003 family Enterprise Edition,,12.1.5337.5000,12.1.7004,5263-10/06/2016 12:52:33 388,,,,Disabled,Check is disabled,Host Integrity check is disabled.  Host Integrity policy has been disabled by the administrator.,12/25/2015 14:47:14,Enabled,11/15/2016 16:45:25,SZB-TF2,,,,,,,,,,,Enabled,No,(Severity 0) Viral,11/12/2016 01:00:03,01/20/2016 13:27:07,Yes,Enabled,Disabled by Policy - Basic protection,Not installed,Enabled,Not installed,Not installed,Not installed,Client not reporting status,12,1,No,,srv525print,hq.szb.sbrf.ru,LocalComputer,11/15/2016 05:38:50,2,English,72716 MB,1526 MB,,Service Pack 2,x86 Family 15 Model 4 Stepping 1,2992,PTLTD  - 60400d0 Phoenix FirstBios(tm) Desktop Pro Version 2.0 for IBM ThinkCentre.,None,10.185.71.51,0.0.0.0,0.0.0.0,0.0.0.0,10.185.71.251,0.0.0.0,0.0.0.0,0.0.0.0,00-0a-5e-07-83-54,,,,10.185.10.92,10.185.10.93,10.185.10.93,10.185.10.92,0.0.0.0,09EDD9A13ACF4FB9B2741CA722C5D2E5,860 MB,17366 MB,-240,Not installed,Sp-5500-tsym-02,My Company\Default Group,Default,Ghost,,Install successful.,E787509F-F95B-A23D-AD88-752FF3D20ECE
0,2016-11-07,8,2016-11-07 rev. 008,11/13/2016 02:25:21,11/15/2016 16:45:25,Symantec Endpoint Protection,Windows Server 2008 R2 Enterprise Edition,,12.1.5337.5000,12.1.7004,5263-10/06/2016 12:52:33 388,,,,Disabled,Check is disabled,Host Integrity check is disabled.  Host Integrity policy has been disabled by the administrator.,03/22/2016 09:48:17,Enabled,11/15/2016 16:45:25,SZB-TF2,,,,,,,,,,,Enabled,No,No detections,11/12/2016 02:00:02,Never,Yes,Enabled,Disabled by Policy - Basic protection,Not installed,Enabled,Not installed,Not installed,Not installed,Not installed,12,1,No,,sp-5500-appd-02,hq.szb.sbrf.ru,HQ.SZB.SBRF.RU,11/15/2016 05:44:53,8,English,139976 MB,6133 MB,,Service Pack 1,Intel64 Family 6 Model 26 Stepping 5,2533,HP     - 2 Default System BIOS,None,10.185.223.72,172.16.1.2,0.0.0.0,0.0.0.0,10.185.223.251,0.0.0.0,0.0.0.0,0.0.0.0,78-e7-d1-f7-16-ee,78-e7-d1-f7-16-ec,,,10.185.10.93,10.185.10.92,0.0.0.0,0.0.0.0,10.185.223.1,E1BBA267DA5FF6CEB7F416F6125AD52A,4571 MB,100379 MB,-180,Not installed,Sp-5500-tsym-02,My Company\Default Group,Default,SVC-5500-CSB-CS,,Install successful.,36343035-3433-5A43-4A30-323330374D56
0,2016-11-07,8,2016-11-07 rev. 008,11/13/2016 02:25:21,11/15/2016 16:45:25,Symantec Endpoint Protection,Windows Server 2003 family Enterprise Edition,,12.1.1000.157,12.1.7004,5263-10/06/2016 12:52:33 388,,,,Disabled,Check is disabled,Проверка целостности хоста выключена.  Политика целостности хоста выключена администратором.,08/08/2016 12:05:52,Enabled,11/15/2016 16:45:25,SZB-TF2,,,,,,,,,,,Enabled,No,No detections,11/12/2016 02:00:01,Never,Yes,Enabled,Disabled by Policy - Basic protection,Not installed,Enabled,Not installed,Not installed,Not installed,Client not reporting status,12,1,No,,SZB-WOD-0000166,hq.szb.sbrf.ru,HQ.SZB.SBRF.RU,Never,2,English,152617 MB,1014 MB,,Service Pack 2,x86 Family 6 Model 23 Stepping 10,2499,7529K7 - 20100513 Default System BIOS,None,55.165.1.99,0.0.0.0,0.0.0.0,0.0.0.0,55.165.1.241,0.0.0.0,0.0.0.0,0.0.0.0,40-61-86-c6-c1-88,,,,10.185.10.92,10.66.12.218,0.0.0.0,0.0.0.0,0.0.0.0,0FD04DAD491E0DD29EC25718ABB0CF11,328 MB,78910 MB,-180,Not installed,Sp-5500-tsym-02,My Company\Default Group,Default,8627CSKO,,No Status Reported.,
0,2016-11-07,8,2016-11-07 rev. 008,11/13/2016 02:25:21,11/15/2016 16:45:25,Symantec Endpoint Protection,Windows Server 2003 family Enterprise Edition,,12.1.5337.5000,12.1.7004,5263-10/06/2016 12:52:33 388,,,,Disabled,Check is disabled,Host Integrity check is disabled.  Host Integrity policy has been disabled by the administrator.,05/26/2016 11:50:35,Enabled,11/15/2016 16:45:25,SZB-TF2,,,,,,,,,,,Enabled,No,No detections,11/12/2016 03:00:00,Never,Yes,Enabled,Disabled by Policy - Basic protection,Not installed,Enabled,Not installed,Not installed,Not installed,Not installed,12,1,No,,KG-8626-POST-01,hq.szb.sbrf.ru,HQ.SZB.SBRF.RU,11/14/2016 07:28:40,2,English,10239 MB,2047 MB,,Service Pack 2,x86 Family 15 Model 4 Stepping 1,3400,HP     - 2 Default System BIOS,None,55.162.1.155,10.150.1.155,0.0.0.0,0.0.0.0,55.162.1.190,55.162.1.190,0.0.0.0,0.0.0.0,00-14-38-4c-16-e2,00-14-38-4c-16-e2,,,10.185.10.105,10.185.10.106,55.162.1.31,0.0.0.0,0.0.0.0,F14BDB8552DFF51D8C3953F265D1214F,843 MB,2164 MB,-120,Not installed,Sp-5500-tsym-02,My Company\Default Group,Default,8626smvAdmin,,Install successful.,35343533-3237-4247-4A35-323130305250
0,2016-11-06,1,2016-11-06 rev. 001,11/12/2016 14:48:33,11/15/2016 16:45:25,Symantec Endpoint Protection,Windows Server 2003 family Enterprise Edition,,12.1.7004.6500,12.1.7004,5263-10/06/2016 12:52:33 388,,,,Disabled,Check is disabled,Host Integrity check is disabled.  Host Integrity policy has been disabled by the administrator.,01/04/2016 14:08:18,Enabled,11/15/2016 16:45:25,SZB-TF2,,,,,,,,,,,Enabled,No,(Severity 0) Viral,11/12/2016 02:00:04,07/08/2016 14:44:35,Yes,Enabled,Disabled by Policy - Basic protection,Not installed,Enabled,Not installed,Not installed,Not installed,Not installed,12,1,No,,kr-8628-betty,hq.szb.sbrf.ru,HQ.SZB.SBRF.RU,11/15/2016 05:10:01,16,English,69451 MB,8191 MB,,Service Pack 2,x86 Family 15 Model 2 Stepping 2,1999,HP     - 1 Default System BIOS,None,10.155.100.18,0.0.0.0,0.0.0.0,0.0.0.0,10.155.100.253,0.0.0.0,0.0.0.0,0.0.0.0,00-0b-cd-92-67-5a,,,,10.185.10.106,10.66.12.218,55.164.100.31,55.164.100.33,0.0.0.0,FDD80740984DBC1E5589771D5EEC6B7C,6850 MB,59639 MB,-180,Not installed,Sp-5500-tsym-02,My Company\Default Group,Default,8628SergeevAV-s,,Install successful.,30333338-434B-3158-3130-323120202020
0,2016-11-06,1,2016-11-06 rev. 001,11/12/2016 14:48:33,11/15/2016 16:44:36,Symantec Endpoint Protection,Windows Server 2003 family Enterprise Edition,,11.0.7400.1398,12.1.7004,5263-10/06/2016 12:52:33 388,,,,Disabled,Check is disabled,Host Integrity check is disabled.,07/31/2016 12:50:46,Enabled,11/15/2016 16:44:36,SZB-TF2,,,,,,,,,,,Disabled,No,No detections,11/12/2016 02:00:02,Never,Yes,Enabled,Not installed,Not installed,Enabled,Not installed,Not installed,Not installed,Client not reporting status,11,0,No,,ng-1922-1684-01,hq.szb.sbrf.ru,LocalComputer,11/15/2016 02:45:08,1,English,34718 MB,767 MB,,Service Pack 2,x86 Family 15 Model 2 Stepping 9,2665,HP     - 42302e31,None,55.163.151.110,10.173.151.110,0.0.0.0,0.0.0.0,55.163.151.251,55.163.151.251,0.0.0.0,0.0.0.0,00-08-02-f7-af-22,00-08-02-f7-af-22,,,10.185.10.106,10.185.10.105,0.0.0.0,0.0.0.0,0.0.0.0,67D85A6E216E08887E645552A54723DD,363 MB,5047 MB,-180,Not installed,Sp-5500-tsym-02,My Company\Default Group,Default,dispenser2,,No Status Reported.,
0,2016-11-06,1,2016-11-06 rev. 001,11/12/2016 14:48:33,11/15/2016 16:44:36,Symantec Endpoint Protection,Windows Server 2003 family Enterprise Edition,,11.0.6300.803,12.1.7004,5263-10/06/2016 12:52:33 388,,,,Disabled,Check is disabled,Host Integrity check is disabled.,08/01/2016 09:37:20,Enabled,11/15/2016 16:44:36,SZB-TF2,,,,,,,,,,,Enabled,No,No detections,11/12/2016 02:00:03,Never,Yes,Enabled,Not installed,Not installed,Enabled,Not installed,Not installed,Not installed,Client not reporting status,11,0,No,,NG-8629-PRTL-03,hq.szb.sbrf.ru,HQ.SZB.SBRF.RU,11/15/2016 02:40:10,4,Russian,30710 MB,3839 MB,,Service Pack 2,x86 Family 6 Model 26 Stepping 5,2400,INTEL  - 6040000,None,55.201.100.203,0.0.0.0,0.0.0.0,0.0.0.0,55.201.100.251,0.0.0.0,0.0.0.0,0.0.0.0,00-50-56-a3-3a-7a,,,,10.185.10.93,10.185.10.92,0.0.0.0,0.0.0.0,0.0.0.0,7CAFD301E9C649B86A5E36935620A0BB,2679 MB,6025 MB,-180,Not installed,Sp-5500-tsym-02,My Company\Default Group,Default,SVC-8629-Srv,,No Status Reported.,
0,2016-11-06,1,2016-11-06 rev. 001,11/12/2016 14:48:33,11/15/2016 16:44:36,Symantec Endpoint Protection,Windows Server 2003 family Enterprise Edition,,11.0.6300.803,12.1.7004,5263-10/06/2016 12:52:33 388,,,,Disabled,Check is disabled,Host Integrity check is disabled.,08/01/2016 10:06:44,Enabled,11/15/2016 16:44:36,SZB-TF2,,,,,,,,,,,Enabled,No,No detections,11/12/2016 02:00:00,Never,Yes,Enabled,Not installed,Not installed,Enabled,Not installed,Not installed,Not installed,Client not reporting status,11,0,No,,NG-8629-PRTL-02,hq.szb.sbrf.ru,HQ.SZB.SBRF.RU,11/15/2016 04:11:56,2,Russian,30710 MB,2043 MB,,Service Pack 2,x86 Family 6 Model 26 Stepping 5,2400,INTEL  - 6040000,None,10.185.10.189,0.0.0.0,0.0.0.0,0.0.0.0,10.185.10.251,0.0.0.0,0.0.0.0,0.0.0.0,00-50-56-af-3c-6d,,,,10.185.10.93,10.185.10.92,0.0.0.0,0.0.0.0,0.0.0.0,7BB9443AE9CCCFCF74E0BCC2298192E3,801 MB,15659 MB,-180,Not installed,Sp-5500-tsym-02,My Company\Default Group,Default,SVC-8629-Srv,,No Status Reported.,
181592,2016-11-06,1,2016-11-06 rev. 001,11/12/2016 15:47:55,11/15/2016 16:44:05,Symantec Endpoint Protection,Windows XP Professional,,11.0.6300.803,12.1.7004,5263-10/06/2016 12:52:33 388,,,,Disabled,Check is disabled,Host Integrity check is disabled.,08/01/2016 10:39:47,Enabled,11/15/2016 16:44:05,SZB-TF2,,,,,,,,,,,Enabled,No,(Severity 0) Viral,11/12/2016 02:00:10,Never,Yes,Enabled,Not installed,Not installed,Enabled,Not installed,Not installed,Not installed,Client not reporting status,11,0,No,,SZB-WOD-0000190,hq.szb.sbrf.ru,HQ.SZB.SBRF.RU,11/14/2016 07:01:18,4,Russian,99998 MB,1890 MB,,Service Pack 3,x86 Family 6 Model 42 Stepping 7,3092,LENOVO - 11d,None,10.173.22.119,192.168.0.10,0.0.0.0,0.0.0.0,10.173.16.251,0.0.0.0,0.0.0.0,0.0.0.0,8c-89-a5-3a-45-c8,68-05-ca-17-ce-0b,,,10.185.10.92,10.66.12.218,55.163.22.33,55.163.5.31,0.0.0.0,2F6D47DB21FCEC483C1EF94CBB03CDEF,24 MB,76423 MB,-180,Not installed,Sp-5500-tsym-02,My Company\Default Group,Default,SVC-8629-SPY1,,No Status Reported.,
181592,2016-11-06,1,2016-11-06 rev. 001,11/12/2016 15:47:55,11/15/2016 15:26:45,Symantec Endpoint Protection,Windows Server 2008 Enterprise Edition,,12.1.7004.6500,12.1.7004,5263-10/06/2016 12:52:33 388,,,,Disabled,Check is disabled,Host Integrity check is disabled.  Host Integrity policy has been disabled by the administrator.,10/28/2016 00:04:14,Disabled,11/15/2016 15:16:25,SZB-TF2,,,,,,,,,,,Enabled,No,No detections,11/12/2016 02:00:02,Never,Yes,Enabled,Disabled by Policy - Basic protection,Not installed,Enabled,Not installed,Not installed,Not installed,Not installed,12,1,No,,sp-5500-tacc-03,hq.szb.sbrf.ru,,11/15/2016 06:01:27,4,Russian,49970 MB,3325 MB,,Service Pack 1,x86 Family 6 Model 23 Stepping 10,2500,HP     - 2 Default System BIOS,None,10.185.21.199,10.226.32.50,0.0.0.0,0.0.0.0,10.185.21.251,0.0.0.0,0.0.0.0,0.0.0.0,00-23-7d-9e-6c-60,00-23-7d-9e-6c-66,,,10.185.10.93,10.185.10.92,0.0.0.0,0.0.0.0,0.0.0.0,DE528C95922AFDBBF3C7CA4F346B1AFF,2194 MB,27775 MB,-180,Not installed,Sp-5500-tsym-02,My Company\Default Group,Default,None,,Install successful.,39373534-3532-5A43-4A38-343941344B57
181592,2016-11-06,1,2016-11-06 rev. 001,11/12/2016 15:47:55,11/15/2016 13:17:05,Symantec Endpoint Protection,Windows 7 Enterprise Edition,,11.0.7101.1056,12.1.7004,5263-10/06/2016 12:52:33 388,,,,Disabled,Check is disabled,Проверка целостности хоста выключена.,08/22/2016 14:41:56,Disabled,11/15/2016 13:06:45,SZB-TF2,,,,,,,,,,,Enabled,No,(Severity 0) Viral,11/14/2016 09:24:03,08/24/2016 09:30:06,Yes,Enabled,Not installed,Not installed,Enabled,Not installed,Not installed,Not installed,Client not reporting status,11,0,No,,p2508628off0631,hq.szb.sbrf.ru,HQ.SZB.SBRF.RU,11/14/2016 08:44:41,4,Russian,476929 MB,1890 MB,,Service Pack 1,x86 Family 6 Model 42 Stepping 7,3093,LENOVO - 11d,None,10.155.3.17,0.0.0.0,0.0.0.0,0.0.0.0,10.155.2.251,0.0.0.0,0.0.0.0,0.0.0.0,8c-89-a5-38-e6-92,,,,10.185.10.106,10.66.12.218,10.185.10.106,10.66.12.218,10.155.0.100,9BE3913BDA472431828D8C5499D51D0B,1405 MB,412379 MB,-180,Not installed,Sp-5500-tsym-02,My Company\Default Group,Default,8628SannikovNV,,No Status Reported.,
0,2016-11-06,1,2016-11-06 rev. 001,11/12/2016 14:48:33,11/15/2016 08:28:41,Symantec Endpoint Protection,Windows Server 2003 family Enterprise Edition,,12.1.7004.6500,12.1.7004,5263-10/06/2016 12:52:33 388,,,,Disabled,Check is disabled,Host Integrity check is disabled.  Host Integrity policy has been disabled by the administrator.,10/17/2016 17:35:04,Disabled,11/15/2016 08:18:21,SZB-TF2,,,,,,,,,,,Enabled,No,No detections,11/12/2016 02:00:02,Never,Yes,Enabled,Disabled by Policy - Basic protection,Not installed,Enabled,Not installed,Not installed,Not installed,Not installed,12,1,No,,tserver2,hq.szb.sbrf.ru,LocalComputer,11/14/2016 06:21:40,16,English,25599 MB,12279 MB,,Service Pack 2,x86 Family 6 Model 26 Stepping 5,2400,INTEL  - 6040000 PhoenixBIOS 4.0 Release 6.0,None,10.185.21.211,0.0.0.0,0.0.0.0,0.0.0.0,10.185.21.251,0.0.0.0,0.0.0.0,0.0.0.0,00-50-56-ac-bc-db,,,,10.185.10.93,10.185.10.92,0.0.0.0,0.0.0.0,55.201.31.49,E10748D9FB9D8F088B8F01EA47B0F473,11262 MB,13862 MB,-180,Not installed,Sp-5500-tsym-02,My Company\Default Group,Default,TSAdmin,,Install successful.,41642C42-F47C-4814-D609-96588E85CB2C
Sequence No.,Pattern Date,Revision,Version,Insert Date,Time Stamp,Client Type,Operating System,Kernel,Client Version,Policy Version,Policy Serial,Policy Checksum,IPS Serial NO,IPS Checksum,HI Status,HI Reason,HI Description,Creation Time,Status,Last time status changed,Site Name,Attribute Extension,Full Name,Email,Job Title,Department,Employee Number,Employment Status,Office Phone,Mobile Phone,Home Phone,Auto-Protect On,Infected,Worst Detection,Last Scan Time,Last Virus Time,Accepts Content Update,Antivirus engine On,Download Insight On,SONAR On,Tamper Protection On,Intrusion Prevention On,IE Browser Protection On,Firefox Browser Protection On,Early Launch Antimalware On,Major Version,Minor Version,Restart Required,Restart Reason,Computer Name,Computer Domain Name,Current login domain,Last download time,Number Of Processors,Operating System Language,Total disk space,Total memory,Computer description,Service pack,Processor Type,Processor Clock,BIOS version,TPM device installed,IP Address1,IP Address2,IP Address3,IP Address4,Gateway1,Gateway2,Gateway3,Gateway4,MAC Address1,MAC Address2,MAC Address3,MAC Address4,DNS server 1,DNS server 2,WINS server 1,WINS server 2,DHCP server,Hardware Key,Free memory,Free disk space,Time zone offset,Network Threat Protection On,Server Name,Group Name,Domain Name,Current User,IPS Version,Deployment Status,UUID
181669,2016-11-09,22,2016-11-09 rev. 022,11/10/2016 09:31:39,11/15/2016 18:40:37,Symantec Endpoint Protection,Windows Server 2008 R2 Standard Edition,,11.0.7101.1056,12.1.7004,56B6-10/25/2016 21:00:38 855,,,,Disabled,Check is disabled,Проверка целостности хоста выключена.,04/24/2013 08:14:52,Enabled,11/15/2016 18:40:37,SEP-11,,,,,,,,,,,Enabled,No,(Severity 0) Viral,11/11/2016 22:01:01,Never,Yes,Enabled,Not installed,Not installed,Not installed,Not installed,Not installed,Not installed,Client not reporting status,11,0,No,,sp-5500-mpdb-01,hq.szb.sbrf.ru,HQ.SZB.SBRF.RU,11/15/2016 02:53:11,12,English,139876 MB,24565 MB,,Service Pack 1,Intel64 Family 6 Model 44 Stepping 2,3066,HP     - 2,None,10.185.17.91,...,...,...,10.185.17.70,...,...,...,44-1e-a1-49-50-98,,,,10.185.10.92,10.185.10.93,10.185.10.92,10.185.10.93,0.0.0.0,6FECABB381402AA00EE51748CCD88511,13045 MB,77394 MB,-180,Not installed,sp-5500-smtc-01,Моя компания\Servers,NWSBRF,SVC-5500-SCOM-A,,No Status Reported.,
0,2016-11-06,1,2016-11-06 rev. 001,11/09/2016 12:17:50,11/15/2016 18:40:17,Symantec Endpoint Protection,Windows Server 2008 R2 Enterprise Edition,,12.1.7004.6500,12.1.7004,FC20-10/25/2016 21:00:38 855,,,,Disabled,Check is disabled,Host Integrity check is disabled.  Host Integrity policy has been disabled by the administrator.,05/20/2013 12:25:53,Enabled,11/15/2016 18:40:17,SEP-11,,,,,,,,,,,Enabled,No,No detections,11/11/2016 22:01:03,Never,Yes,Enabled,Enabled - Basic protection,Not installed,Enabled,Not installed,Not installed,Not installed,Not installed,12,1,No,,P55000ABSMSMP02,hq.szb.sbrf.ru,HQ.SZB.SBRF.RU,11/15/2016 04:52:24,8,English,61437 MB,8191 MB,,Service Pack 1,Intel64 Family 6 Model 47 Stepping 2,1994,VRTUAL - 3000919 BIOS Date: 03/19/09 22:51:32  Ver: 09.00.04,None,10.185.221.119,10.185.221.122,...,...,10.185.221.126,10.185.221.126,...,...,02-bf-0a-b9-dd-7a,02-bf-0a-b9-dd-7a,,,10.185.10.92,10.185.10.93,10.185.10.92,10.185.10.93,0.0.0.0,DE1CAF23A940FE9B5E89DB9C1381D1B9,6963 MB,37570 MB,-180,Not installed,sp-5500-smtc-01,Моя компания\SCCM Russia,NWSBRF,azadmin,,Install successful.,2FDF9DC2-AA58-4241-ACB2-64FB6CA10850
0,2016-11-06,1,2016-11-06 rev. 001,11/09/2016 12:17:50,11/15/2016 18:40:17,Symantec Endpoint Protection,Windows Server 2012 R2 Datacenter Edition,,12.1.7004.6500,12.1.7004,FC20-10/25/2016 21:00:38 855,,,,Disabled,Check is disabled,Host Integrity check is disabled.  Host Integrity policy has been disabled by the administrator.,06/03/2014 15:35:33,Enabled,11/15/2016 18:40:17,SEP-11,,,,,,,,,,,Enabled,No,No detections,11/11/2016 22:01:03,Never,Yes,Enabled,Enabled - Basic protection,Not installed,Enabled,Not installed,Not installed,Not installed,Enabled,12,1,No,,sp-5500-hprv-04,hq.szb.sbrf.ru,HQ.SZB.SBRF.RU,11/15/2016 03:35:42,8,English,285215 MB,49106 MB,,,Intel64 Family 6 Model 45 Stepping 7,2400,DELL   - 1 Phoenix ROM BIOS PLUS Version 1.10 2.5.4,None,55.201.100.129,169.254.0.2,169.254.208.141,...,55.201.100.251,0.0.0.0,0.0.0.0,...,90-b1-1c-30-a8-44,e0-db-55-13-27-3f,90-b1-1c-30-a8-42,,10.185.10.92,10.185.10.93,10.185.10.93,10.185.10.92,169.254.0.1,AD007F7FDCB82A62AD3259212742B00F,43393 MB,262902 MB,-180,Not installed,sp-5500-smtc-01,Моя компания\SCCM Russia,NWSBRF,azAdmin,,Install successful.,4C4C4544-0037-3910-8050-B6C04F365831
181669,2016-11-09,22,2016-11-09 rev. 022,11/10/2016 09:31:39,11/15/2016 18:40:17,Symantec Endpoint Protection,Windows Server 2012 R2 Standard Edition,,12.1.4013.4013,12.1.7004,9E4A-10/25/2016 21:00:38 855,,,,Disabled,Check is disabled,Host Integrity check is disabled.  Host Integrity policy has been disabled by the administrator.,02/06/2015 18:55:34,Enabled,11/15/2016 18:40:17,SEP-11,,,,,,,,,,,Enabled,No,No detections,11/12/2016 01:00:02,Never,Yes,Enabled,Enabled - Basic protection,Not installed,Enabled,Not installed,Not installed,Not installed,Enabled,12,1,No,,SP-5500-SMUS-04,hq.szb.sbrf.ru,HQ.SZB.SBRF.RU,11/15/2016 03:47:04,24,English,139626 MB,12277 MB,,,Intel64 Family 6 Model 44 Stepping 2,2667,HP     - 2 Default System BIOS,None,10.185.222.68,...,...,...,10.185.222.251,...,...,...,68-b5-99-c0-06-20,,,,10.185.10.92,10.185.10.93,0.0.0.0,0.0.0.0,0.0.0.0,94063181CAA1A7309CCA2D0BEE646D08,1210 MB,93894 MB,-180,Not installed,sp-5500-smtc-01,Моя компания\SQL,NWSBRF,vpAdmin2,,Install successful.,
0,2016-11-06,1,2016-11-06 rev. 001,11/09/2016 12:17:50,11/15/2016 18:40:17,Symantec Endpoint Protection,Windows Server 2003 family Standard Edition,,12.1.7004.6500,12.1.7004,9E4A-10/25/2016 21:00:38 855,,,,Disabled,Check is disabled,Host Integrity check is disabled.  Host Integrity policy has been disabled by the administrator.,02/01/2016 22:41:57,Enabled,11/15/2016 18:40:17,SEP-11,,,,,,,,,,,Enabled,No,No detections,11/12/2016 01:00:02,Never,Yes,Enabled,Enabled - Basic protection,Not installed,Enabled,Not installed,Not installed,Not installed,Not installed,12,1,No,,sp-5500-info-01,hq.szb.sbrf.ru,HQ.SZB.SBRF.RU,11/15/2016 04:05:52,4,English,69455 MB,4095 MB,,Service Pack 2,x86 Family 6 Model 29 Stepping 1,2666,VRTUAL - 5001223 BIOS Date: 05/23/12 17:15:53  Ver: 09.00.06,None,10.185.10.168,...,...,...,10.185.10.251,...,...,...,00-15-5d-64-43-08,,,,10.185.10.92,10.185.10.93,10.185.10.92,10.185.10.93,0.0.0.0,24E741C6511FBA9909C6C6B4BA94B04F,558 MB,57120 MB,-180,Not installed,sp-5500-smtc-01,Моя компания\SQL,NWSBRF,azAdmin,,Install successful.,E8F9BEBE-2D44-4A31-AC6F-BA533DCC837D
181669,2016-11-09,22,2016-11-09 rev. 022,11/10/2016 09:31:39,11/15/2016 18:40:17,Symantec Endpoint Protection,Windows Server 2003 family Standard Edition,,12.1.5337.5000,12.1.7004,56B6-10/25/2016 21:00:38 855,,,,Disabled,Check is disabled,Host Integrity check is disabled.  Host Integrity policy has been disabled by the administrator.,09/17/2015 11:39:11,Enabled,11/15/2016 18:40:17,SEP-11,,,,,,,,,,,Enabled,No,No detections,11/11/2016 21:01:00,Never,Yes,Enabled,Enabled - Basic protection,Not installed,Enabled,Not installed,Not installed,Not installed,Not installed,12,1,No,,s5599ta-mail018,hq.szb.sbrf.ru,LocalComputer,11/15/2016 02:16:50,2,English,97998 MB,1023 MB,,Service Pack 2,x86 Family 6 Model 15 Stepping 13,2392,041008 - 20080410 BIOS Date: 04/10/08 16:26:42 Ver: 08.00.15,None,55.201.130.6,...,...,...,55.201.130.251,...,...,...,00-1d-92-f4-b5-27,,,,10.185.10.93,10.185.10.92,10.185.10.93,10.185.10.92,0.0.0.0,19C38F7D96ACC81A8D3D390B2E00B090,483 MB,91532 MB,-240,Not installed,sp-5500-smtc-01,Моя компания\Servers,NWSBRF,mail018,,Install successful.,03000200-0400-0500-0006-000700080009
181669,2016-11-09,22,2016-11-09 rev. 022,11/10/2016 09:31:39,11/15/2016 18:40:17,Symantec Endpoint Protection,Windows Server 2012 R2 Standard Edition,,12.1.7004.6500,12.1.7004,56B6-10/25/2016 21:00:38 855,,,,Disabled,Check is disabled,Host Integrity check is disabled.  Host Integrity policy has been disabled by the administrator.,11/09/2015 19:09:17,Enabled,11/15/2016 18:40:17,SEP-11,,,,,,,,,,,Enabled,No,No detections,11/11/2016 22:01:00,Never,Yes,Enabled,Enabled - Basic protection,Not installed,Enabled,Not installed,Not installed,Not installed,Enabled,12,1,No,,sp-5500-sdvm-1b,hq.szb.sbrf.ru,HQ.SZB.SBRF.RU,11/15/2016 04:02:42,4,English,61695 MB,8191 MB,sp-5500-sdvm-1b,,Intel64 Family 6 Model 44 Stepping 2,2933,VRTUAL - 5001223 BIOS Date: 05/23/12 17:15:53  Ver: 09.00.06,None,10.185.222.232,...,...,...,10.185.222.251,...,...,...,00-15-5d-de-e6-07,,,,10.185.10.93,10.185.10.92,0.0.0.0,0.0.0.0,0.0.0.0,513FC680289A877D1ACD9019FFB7717F,5992 MB,19075 MB,-180,Not installed,sp-5500-smtc-01,Моя компания\Servers,NWSBRF,svc-5569-sdec,,Install successful.,8BFADDDF-78C8-459B-968D-F5BFB4762AE3
